timestamp,zcta,positive,total
2020-03-31T04:00:00Z,NA,32,36
2020-03-31T04:00:00Z,10001,113,265
2020-03-31T04:00:00Z,10002,250,542
2020-03-31T04:00:00Z,10003,161,379
2020-03-31T04:00:00Z,10004,16,38
2020-03-31T04:00:00Z,10005,25,81
2020-03-31T04:00:00Z,10006,6,24
2020-03-31T04:00:00Z,10007,26,67
2020-03-31T04:00:00Z,10009,181,450
2020-03-31T04:00:00Z,10010,101,282
2020-03-31T04:00:00Z,10011,222,487
2020-03-31T04:00:00Z,10012,68,183
2020-03-31T04:00:00Z,10013,122,255
2020-03-31T04:00:00Z,10014,140,305
2020-03-31T04:00:00Z,10016,288,581
2020-03-31T04:00:00Z,10017,45,138
2020-03-31T04:00:00Z,10018,66,151
2020-03-31T04:00:00Z,10019,187,451
2020-03-31T04:00:00Z,10021,211,562
2020-03-31T04:00:00Z,10022,123,339
2020-03-31T04:00:00Z,10023,190,503
2020-03-31T04:00:00Z,10024,204,641
2020-03-31T04:00:00Z,10025,252,754
2020-03-31T04:00:00Z,10026,126,300
2020-03-31T04:00:00Z,10027,170,422
2020-03-31T04:00:00Z,10028,189,476
2020-03-31T04:00:00Z,10029,290,668
2020-03-31T04:00:00Z,10030,106,204
2020-03-31T04:00:00Z,10031,217,405
2020-03-31T04:00:00Z,10032,308,548
2020-03-31T04:00:00Z,10033,264,495
2020-03-31T04:00:00Z,10034,108,262
2020-03-31T04:00:00Z,10035,147,345
2020-03-31T04:00:00Z,10036,116,275
2020-03-31T04:00:00Z,10037,109,204
2020-03-31T04:00:00Z,10038,76,167
2020-03-31T04:00:00Z,10039,116,226
2020-03-31T04:00:00Z,10040,208,356
2020-03-31T04:00:00Z,10044,49,116
2020-03-31T04:00:00Z,10065,121,385
2020-03-31T04:00:00Z,10069,24,57
2020-03-31T04:00:00Z,10075,160,371
2020-03-31T04:00:00Z,10128,212,596
2020-03-31T04:00:00Z,10280,17,50
2020-03-31T04:00:00Z,10282,21,42
2020-03-31T04:00:00Z,10301,175,333
2020-03-31T04:00:00Z,10302,61,137
2020-03-31T04:00:00Z,10303,106,221
2020-03-31T04:00:00Z,10304,289,540
2020-03-31T04:00:00Z,10305,178,428
2020-03-31T04:00:00Z,10306,278,632
2020-03-31T04:00:00Z,10307,67,142
2020-03-31T04:00:00Z,10308,146,331
2020-03-31T04:00:00Z,10309,170,363
2020-03-31T04:00:00Z,10310,97,218
2020-03-31T04:00:00Z,10312,336,654
2020-03-31T04:00:00Z,10314,452,959
2020-03-31T04:00:00Z,10451,337,585
2020-03-31T04:00:00Z,10452,367,629
2020-03-31T04:00:00Z,10453,386,663
2020-03-31T04:00:00Z,10454,174,343
2020-03-31T04:00:00Z,10455,176,351
2020-03-31T04:00:00Z,10456,355,693
2020-03-31T04:00:00Z,10457,306,571
2020-03-31T04:00:00Z,10458,332,622
2020-03-31T04:00:00Z,10459,227,423
2020-03-31T04:00:00Z,10460,255,484
2020-03-31T04:00:00Z,10461,376,714
2020-03-31T04:00:00Z,10462,377,768
2020-03-31T04:00:00Z,10463,253,654
2020-03-31T04:00:00Z,10464,25,65
2020-03-31T04:00:00Z,10465,267,596
2020-03-31T04:00:00Z,10466,362,666
2020-03-31T04:00:00Z,10467,638,1134
2020-03-31T04:00:00Z,10468,397,624
2020-03-31T04:00:00Z,10469,470,815
2020-03-31T04:00:00Z,10470,83,157
2020-03-31T04:00:00Z,10471,104,297
2020-03-31T04:00:00Z,10472,302,528
2020-03-31T04:00:00Z,10473,304,556
2020-03-31T04:00:00Z,10474,55,97
2020-03-31T04:00:00Z,10475,255,446
2020-03-31T04:00:00Z,11429,163,265
2020-03-31T04:00:00Z,11004,121,204
2020-03-31T04:00:00Z,11101,148,320
2020-03-31T04:00:00Z,11102,105,231
2020-03-31T04:00:00Z,11103,104,203
2020-03-31T04:00:00Z,11104,85,155
2020-03-31T04:00:00Z,11105,104,242
2020-03-31T04:00:00Z,11106,144,290
2020-03-31T04:00:00Z,11109,13,45
2020-03-31T04:00:00Z,11201,204,479
2020-03-31T04:00:00Z,11203,343,546
2020-03-31T04:00:00Z,11204,534,932
2020-03-31T04:00:00Z,11205,182,319
2020-03-31T04:00:00Z,11206,329,572
2020-03-31T04:00:00Z,11207,332,587
2020-03-31T04:00:00Z,11208,350,561
2020-03-31T04:00:00Z,11209,209,452
2020-03-31T04:00:00Z,11210,386,671
2020-03-31T04:00:00Z,11211,601,961
2020-03-31T04:00:00Z,11212,254,445
2020-03-31T04:00:00Z,11213,394,621
2020-03-31T04:00:00Z,11214,251,544
2020-03-31T04:00:00Z,11215,178,437
2020-03-31T04:00:00Z,11216,162,316
2020-03-31T04:00:00Z,11217,130,269
2020-03-31T04:00:00Z,11218,350,613
2020-03-31T04:00:00Z,11219,771,1146
2020-03-31T04:00:00Z,11220,264,459
2020-03-31T04:00:00Z,11221,260,455
2020-03-31T04:00:00Z,11222,96,236
2020-03-31T04:00:00Z,11223,346,642
2020-03-31T04:00:00Z,11224,133,304
2020-03-31T04:00:00Z,11225,267,427
2020-03-31T04:00:00Z,11226,344,600
2020-03-31T04:00:00Z,11228,101,222
2020-03-31T04:00:00Z,11229,316,640
2020-03-31T04:00:00Z,11230,631,1046
2020-03-31T04:00:00Z,11231,127,271
2020-03-31T04:00:00Z,11232,85,150
2020-03-31T04:00:00Z,11233,225,383
2020-03-31T04:00:00Z,11234,364,713
2020-03-31T04:00:00Z,11235,348,684
2020-03-31T04:00:00Z,11236,416,701
2020-03-31T04:00:00Z,11237,184,288
2020-03-31T04:00:00Z,11238,183,350
2020-03-31T04:00:00Z,11239,85,129
2020-03-31T04:00:00Z,11357,162,320
2020-03-31T04:00:00Z,11354,134,272
2020-03-31T04:00:00Z,11355,213,364
2020-03-31T04:00:00Z,11356,110,226
2020-03-31T04:00:00Z,11358,119,248
2020-03-31T04:00:00Z,11360,59,153
2020-03-31T04:00:00Z,11361,85,188
2020-03-31T04:00:00Z,11362,64,143
2020-03-31T04:00:00Z,11363,27,65
2020-03-31T04:00:00Z,11364,113,220
2020-03-31T04:00:00Z,11365,166,312
2020-03-31T04:00:00Z,11366,106,183
2020-03-31T04:00:00Z,11367,318,511
2020-03-31T04:00:00Z,11368,947,1227
2020-03-31T04:00:00Z,11369,331,454
2020-03-31T04:00:00Z,11370,378,777
2020-03-31T04:00:00Z,11372,492,693
2020-03-31T04:00:00Z,11373,831,1148
2020-03-31T04:00:00Z,11374,319,535
2020-03-31T04:00:00Z,11375,418,838
2020-03-31T04:00:00Z,11377,364,628
2020-03-31T04:00:00Z,11378,156,285
2020-03-31T04:00:00Z,11379,195,360
2020-03-31T04:00:00Z,11385,425,759
2020-03-31T04:00:00Z,11411,151,221
2020-03-31T04:00:00Z,11412,245,410
2020-03-31T04:00:00Z,11413,261,432
2020-03-31T04:00:00Z,11414,162,321
2020-03-31T04:00:00Z,11415,149,243
2020-03-31T04:00:00Z,11416,117,185
2020-03-31T04:00:00Z,11417,173,291
2020-03-31T04:00:00Z,11418,216,363
2020-03-31T04:00:00Z,11419,182,334
2020-03-31T04:00:00Z,11420,223,390
2020-03-31T04:00:00Z,11421,202,352
2020-03-31T04:00:00Z,11422,211,341
2020-03-31T04:00:00Z,11423,164,270
2020-03-31T04:00:00Z,11426,101,202
2020-03-31T04:00:00Z,11427,181,323
2020-03-31T04:00:00Z,11428,112,171
2020-03-31T04:00:00Z,11434,358,555
2020-03-31T04:00:00Z,11432,405,613
2020-03-31T04:00:00Z,11433,155,250
2020-03-31T04:00:00Z,11435,293,517
2020-03-31T04:00:00Z,11436,100,155
2020-03-31T04:00:00Z,11691,436,694
2020-03-31T04:00:00Z,11692,110,184
2020-03-31T04:00:00Z,11693,86,144
2020-03-31T04:00:00Z,11694,143,270
2020-03-31T04:00:00Z,11697,25,62
2020-04-03T04:00:00Z,NA,4473,4477
2020-04-03T04:00:00Z,10001,136,304
2020-04-03T04:00:00Z,10002,317,651
2020-04-03T04:00:00Z,10003,191,438
2020-04-03T04:00:00Z,10004,19,42
2020-04-03T04:00:00Z,10005,28,94
2020-04-03T04:00:00Z,10006,7,26
2020-04-03T04:00:00Z,10007,28,75
2020-04-03T04:00:00Z,10009,236,548
2020-04-03T04:00:00Z,10010,118,336
2020-04-03T04:00:00Z,10011,255,549
2020-04-03T04:00:00Z,10012,77,209
2020-04-03T04:00:00Z,10013,120,265
2020-04-03T04:00:00Z,10014,163,347
2020-04-03T04:00:00Z,10016,295,661
2020-04-03T04:00:00Z,10017,59,173
2020-04-03T04:00:00Z,10018,97,211
2020-04-03T04:00:00Z,10019,226,520
2020-04-03T04:00:00Z,10021,258,672
2020-04-03T04:00:00Z,10022,148,400
2020-04-03T04:00:00Z,10023,231,583
2020-04-03T04:00:00Z,10024,255,731
2020-04-03T04:00:00Z,10025,327,892
2020-04-03T04:00:00Z,10026,166,363
2020-04-03T04:00:00Z,10027,224,504
2020-04-03T04:00:00Z,10028,220,550
2020-04-03T04:00:00Z,10029,373,807
2020-04-03T04:00:00Z,10030,135,247
2020-04-03T04:00:00Z,10031,288,498
2020-04-03T04:00:00Z,10032,389,670
2020-04-03T04:00:00Z,10033,342,593
2020-04-03T04:00:00Z,10034,152,325
2020-04-03T04:00:00Z,10035,216,452
2020-04-03T04:00:00Z,10036,150,331
2020-04-03T04:00:00Z,10037,101,206
2020-04-03T04:00:00Z,10038,93,198
2020-04-03T04:00:00Z,10039,141,271
2020-04-03T04:00:00Z,10040,256,431
2020-04-03T04:00:00Z,10044,59,135
2020-04-03T04:00:00Z,10065,158,460
2020-04-03T04:00:00Z,10069,29,69
2020-04-03T04:00:00Z,10075,188,417
2020-04-03T04:00:00Z,10128,267,690
2020-04-03T04:00:00Z,10280,19,58
2020-04-03T04:00:00Z,10282,28,53
2020-04-03T04:00:00Z,10301,235,423
2020-04-03T04:00:00Z,10302,94,187
2020-04-03T04:00:00Z,10303,144,292
2020-04-03T04:00:00Z,10304,376,667
2020-04-03T04:00:00Z,10305,258,561
2020-04-03T04:00:00Z,10306,351,765
2020-04-03T04:00:00Z,10307,93,186
2020-04-03T04:00:00Z,10308,184,407
2020-04-03T04:00:00Z,10309,215,453
2020-04-03T04:00:00Z,10310,129,269
2020-04-03T04:00:00Z,10312,418,802
2020-04-03T04:00:00Z,10314,619,1218
2020-04-03T04:00:00Z,10451,336,623
2020-04-03T04:00:00Z,10452,509,824
2020-04-03T04:00:00Z,10453,527,845
2020-04-03T04:00:00Z,10454,245,441
2020-04-03T04:00:00Z,10455,233,432
2020-04-03T04:00:00Z,10456,500,886
2020-04-03T04:00:00Z,10457,427,743
2020-04-03T04:00:00Z,10458,453,800
2020-04-03T04:00:00Z,10459,309,534
2020-04-03T04:00:00Z,10460,344,622
2020-04-03T04:00:00Z,10461,444,846
2020-04-03T04:00:00Z,10462,544,1015
2020-04-03T04:00:00Z,10463,327,780
2020-04-03T04:00:00Z,10464,30,72
2020-04-03T04:00:00Z,10465,389,805
2020-04-03T04:00:00Z,10466,510,889
2020-04-03T04:00:00Z,10467,836,1446
2020-04-03T04:00:00Z,10468,529,796
2020-04-03T04:00:00Z,10469,683,1119
2020-04-03T04:00:00Z,10470,108,202
2020-04-03T04:00:00Z,10471,130,343
2020-04-03T04:00:00Z,10472,417,680
2020-04-03T04:00:00Z,10473,437,760
2020-04-03T04:00:00Z,10474,71,120
2020-04-03T04:00:00Z,10475,360,607
2020-04-03T04:00:00Z,11429,274,393
2020-04-03T04:00:00Z,11004,173,277
2020-04-03T04:00:00Z,11101,201,417
2020-04-03T04:00:00Z,11102,153,296
2020-04-03T04:00:00Z,11103,140,264
2020-04-03T04:00:00Z,11104,136,234
2020-04-03T04:00:00Z,11105,136,301
2020-04-03T04:00:00Z,11106,182,354
2020-04-03T04:00:00Z,11109,23,68
2020-04-03T04:00:00Z,11201,236,546
2020-04-03T04:00:00Z,11203,466,737
2020-04-03T04:00:00Z,11204,712,1171
2020-04-03T04:00:00Z,11205,242,412
2020-04-03T04:00:00Z,11206,411,716
2020-04-03T04:00:00Z,11207,479,798
2020-04-03T04:00:00Z,11208,520,794
2020-04-03T04:00:00Z,11209,292,606
2020-04-03T04:00:00Z,11210,524,859
2020-04-03T04:00:00Z,11211,788,1225
2020-04-03T04:00:00Z,11212,395,632
2020-04-03T04:00:00Z,11213,498,772
2020-04-03T04:00:00Z,11214,347,691
2020-04-03T04:00:00Z,11215,203,493
2020-04-03T04:00:00Z,11216,210,396
2020-04-03T04:00:00Z,11217,161,321
2020-04-03T04:00:00Z,11218,499,856
2020-04-03T04:00:00Z,11219,1037,1487
2020-04-03T04:00:00Z,11220,402,654
2020-04-03T04:00:00Z,11221,335,566
2020-04-03T04:00:00Z,11222,131,291
2020-04-03T04:00:00Z,11223,474,858
2020-04-03T04:00:00Z,11224,195,392
2020-04-03T04:00:00Z,11225,353,539
2020-04-03T04:00:00Z,11226,485,786
2020-04-03T04:00:00Z,11228,158,300
2020-04-03T04:00:00Z,11229,423,812
2020-04-03T04:00:00Z,11230,848,1334
2020-04-03T04:00:00Z,11231,154,317
2020-04-03T04:00:00Z,11232,141,222
2020-04-03T04:00:00Z,11233,302,493
2020-04-03T04:00:00Z,11234,531,937
2020-04-03T04:00:00Z,11235,421,841
2020-04-03T04:00:00Z,11236,618,979
2020-04-03T04:00:00Z,11237,235,352
2020-04-03T04:00:00Z,11238,253,465
2020-04-03T04:00:00Z,11239,128,187
2020-04-03T04:00:00Z,11357,230,429
2020-04-03T04:00:00Z,11355,308,496
2020-04-03T04:00:00Z,11354,205,368
2020-04-03T04:00:00Z,11356,151,288
2020-04-03T04:00:00Z,11358,158,320
2020-04-03T04:00:00Z,11360,86,197
2020-04-03T04:00:00Z,11361,118,229
2020-04-03T04:00:00Z,11362,88,193
2020-04-03T04:00:00Z,11363,33,77
2020-04-03T04:00:00Z,11364,149,277
2020-04-03T04:00:00Z,11365,229,418
2020-04-03T04:00:00Z,11366,152,248
2020-04-03T04:00:00Z,11367,403,631
2020-04-03T04:00:00Z,11368,1245,1605
2020-04-03T04:00:00Z,11369,464,623
2020-04-03T04:00:00Z,11370,510,932
2020-04-03T04:00:00Z,11372,697,963
2020-04-03T04:00:00Z,11373,841,1229
2020-04-03T04:00:00Z,11374,419,686
2020-04-03T04:00:00Z,11375,559,1048
2020-04-03T04:00:00Z,11377,515,831
2020-04-03T04:00:00Z,11378,198,353
2020-04-03T04:00:00Z,11379,252,456
2020-04-03T04:00:00Z,11385,606,1021
2020-04-03T04:00:00Z,11411,213,303
2020-04-03T04:00:00Z,11412,348,554
2020-04-03T04:00:00Z,11413,393,618
2020-04-03T04:00:00Z,11414,220,401
2020-04-03T04:00:00Z,11415,185,313
2020-04-03T04:00:00Z,11416,161,248
2020-04-03T04:00:00Z,11417,230,381
2020-04-03T04:00:00Z,11418,293,474
2020-04-03T04:00:00Z,11419,261,450
2020-04-03T04:00:00Z,11420,339,565
2020-04-03T04:00:00Z,11421,280,452
2020-04-03T04:00:00Z,11422,303,470
2020-04-03T04:00:00Z,11423,248,382
2020-04-03T04:00:00Z,11426,141,267
2020-04-03T04:00:00Z,11427,233,400
2020-04-03T04:00:00Z,11428,167,252
2020-04-03T04:00:00Z,11434,536,803
2020-04-03T04:00:00Z,11432,448,711
2020-04-03T04:00:00Z,11433,226,344
2020-04-03T04:00:00Z,11435,409,684
2020-04-03T04:00:00Z,11436,137,205
2020-04-03T04:00:00Z,11691,616,926
2020-04-03T04:00:00Z,11692,155,246
2020-04-03T04:00:00Z,11693,116,189
2020-04-03T04:00:00Z,11694,188,349
2020-04-03T04:00:00Z,11697,30,71
2020-04-04T04:00:00Z,NA,4530,4534
2020-04-04T04:00:00Z,10001,146,321
2020-04-04T04:00:00Z,10002,341,684
2020-04-04T04:00:00Z,10003,198,464
2020-04-04T04:00:00Z,10004,20,45
2020-04-04T04:00:00Z,10005,28,95
2020-04-04T04:00:00Z,10006,7,28
2020-04-04T04:00:00Z,10007,29,78
2020-04-04T04:00:00Z,10009,253,581
2020-04-04T04:00:00Z,10010,119,344
2020-04-04T04:00:00Z,10011,267,576
2020-04-04T04:00:00Z,10012,80,217
2020-04-04T04:00:00Z,10013,122,271
2020-04-04T04:00:00Z,10014,168,357
2020-04-04T04:00:00Z,10016,311,700
2020-04-04T04:00:00Z,10017,63,183
2020-04-04T04:00:00Z,10018,103,225
2020-04-04T04:00:00Z,10019,237,542
2020-04-04T04:00:00Z,10021,271,705
2020-04-04T04:00:00Z,10022,157,417
2020-04-04T04:00:00Z,10023,245,621
2020-04-04T04:00:00Z,10024,270,756
2020-04-04T04:00:00Z,10025,357,946
2020-04-04T04:00:00Z,10026,188,395
2020-04-04T04:00:00Z,10027,250,540
2020-04-04T04:00:00Z,10028,229,571
2020-04-04T04:00:00Z,10029,421,882
2020-04-04T04:00:00Z,10030,149,267
2020-04-04T04:00:00Z,10031,314,541
2020-04-04T04:00:00Z,10032,431,724
2020-04-04T04:00:00Z,10033,366,626
2020-04-04T04:00:00Z,10034,169,350
2020-04-04T04:00:00Z,10035,233,483
2020-04-04T04:00:00Z,10036,157,346
2020-04-04T04:00:00Z,10037,108,222
2020-04-04T04:00:00Z,10038,97,211
2020-04-04T04:00:00Z,10039,147,287
2020-04-04T04:00:00Z,10040,278,462
2020-04-04T04:00:00Z,10044,63,146
2020-04-04T04:00:00Z,10065,166,487
2020-04-04T04:00:00Z,10069,29,70
2020-04-04T04:00:00Z,10075,195,433
2020-04-04T04:00:00Z,10128,275,718
2020-04-04T04:00:00Z,10280,19,59
2020-04-04T04:00:00Z,10282,30,58
2020-04-04T04:00:00Z,10301,253,459
2020-04-04T04:00:00Z,10302,103,205
2020-04-04T04:00:00Z,10303,159,322
2020-04-04T04:00:00Z,10304,397,717
2020-04-04T04:00:00Z,10305,280,607
2020-04-04T04:00:00Z,10306,365,808
2020-04-04T04:00:00Z,10307,99,202
2020-04-04T04:00:00Z,10308,197,438
2020-04-04T04:00:00Z,10309,230,483
2020-04-04T04:00:00Z,10310,142,300
2020-04-04T04:00:00Z,10312,442,856
2020-04-04T04:00:00Z,10314,663,1314
2020-04-04T04:00:00Z,10451,370,665
2020-04-04T04:00:00Z,10452,542,877
2020-04-04T04:00:00Z,10453,573,917
2020-04-04T04:00:00Z,10454,273,475
2020-04-04T04:00:00Z,10455,257,469
2020-04-04T04:00:00Z,10456,548,958
2020-04-04T04:00:00Z,10457,483,814
2020-04-04T04:00:00Z,10458,495,862
2020-04-04T04:00:00Z,10459,340,574
2020-04-04T04:00:00Z,10460,371,661
2020-04-04T04:00:00Z,10461,496,923
2020-04-04T04:00:00Z,10462,597,1096
2020-04-04T04:00:00Z,10463,367,852
2020-04-04T04:00:00Z,10464,30,78
2020-04-04T04:00:00Z,10465,426,885
2020-04-04T04:00:00Z,10466,548,950
2020-04-04T04:00:00Z,10467,889,1531
2020-04-04T04:00:00Z,10468,585,879
2020-04-04T04:00:00Z,10469,755,1231
2020-04-04T04:00:00Z,10470,111,211
2020-04-04T04:00:00Z,10471,136,356
2020-04-04T04:00:00Z,10472,448,728
2020-04-04T04:00:00Z,10473,472,821
2020-04-04T04:00:00Z,10474,77,130
2020-04-04T04:00:00Z,10475,394,659
2020-04-04T04:00:00Z,11429,296,424
2020-04-04T04:00:00Z,11004,194,307
2020-04-04T04:00:00Z,11101,214,439
2020-04-04T04:00:00Z,11102,166,318
2020-04-04T04:00:00Z,11103,152,283
2020-04-04T04:00:00Z,11104,152,259
2020-04-04T04:00:00Z,11105,157,328
2020-04-04T04:00:00Z,11106,194,382
2020-04-04T04:00:00Z,11109,24,70
2020-04-04T04:00:00Z,11201,249,578
2020-04-04T04:00:00Z,11203,499,790
2020-04-04T04:00:00Z,11204,746,1234
2020-04-04T04:00:00Z,11205,254,433
2020-04-04T04:00:00Z,11206,444,766
2020-04-04T04:00:00Z,11207,524,859
2020-04-04T04:00:00Z,11208,571,868
2020-04-04T04:00:00Z,11209,321,664
2020-04-04T04:00:00Z,11210,554,900
2020-04-04T04:00:00Z,11211,829,1285
2020-04-04T04:00:00Z,11212,434,690
2020-04-04T04:00:00Z,11213,520,816
2020-04-04T04:00:00Z,11214,369,745
2020-04-04T04:00:00Z,11215,217,524
2020-04-04T04:00:00Z,11216,222,422
2020-04-04T04:00:00Z,11217,177,340
2020-04-04T04:00:00Z,11218,542,927
2020-04-04T04:00:00Z,11219,1088,1565
2020-04-04T04:00:00Z,11220,440,712
2020-04-04T04:00:00Z,11221,358,602
2020-04-04T04:00:00Z,11222,140,314
2020-04-04T04:00:00Z,11223,508,925
2020-04-04T04:00:00Z,11224,210,412
2020-04-04T04:00:00Z,11225,376,572
2020-04-04T04:00:00Z,11226,523,844
2020-04-04T04:00:00Z,11228,169,324
2020-04-04T04:00:00Z,11229,445,847
2020-04-04T04:00:00Z,11230,903,1414
2020-04-04T04:00:00Z,11231,161,330
2020-04-04T04:00:00Z,11232,155,244
2020-04-04T04:00:00Z,11233,325,524
2020-04-04T04:00:00Z,11234,574,1007
2020-04-04T04:00:00Z,11235,459,908
2020-04-04T04:00:00Z,11236,676,1070
2020-04-04T04:00:00Z,11237,258,383
2020-04-04T04:00:00Z,11238,272,496
2020-04-04T04:00:00Z,11239,137,203
2020-04-04T04:00:00Z,11357,240,456
2020-04-04T04:00:00Z,11355,333,543
2020-04-04T04:00:00Z,11354,232,410
2020-04-04T04:00:00Z,11356,160,306
2020-04-04T04:00:00Z,11358,163,339
2020-04-04T04:00:00Z,11360,94,220
2020-04-04T04:00:00Z,11361,130,248
2020-04-04T04:00:00Z,11362,88,202
2020-04-04T04:00:00Z,11363,38,85
2020-04-04T04:00:00Z,11364,158,297
2020-04-04T04:00:00Z,11365,248,454
2020-04-04T04:00:00Z,11366,165,267
2020-04-04T04:00:00Z,11367,425,671
2020-04-04T04:00:00Z,11368,1337,1723
2020-04-04T04:00:00Z,11369,504,674
2020-04-04T04:00:00Z,11370,540,970
2020-04-04T04:00:00Z,11372,747,1026
2020-04-04T04:00:00Z,11373,903,1322
2020-04-04T04:00:00Z,11374,460,749
2020-04-04T04:00:00Z,11375,613,1138
2020-04-04T04:00:00Z,11377,563,900
2020-04-04T04:00:00Z,11378,219,383
2020-04-04T04:00:00Z,11379,260,476
2020-04-04T04:00:00Z,11385,639,1087
2020-04-04T04:00:00Z,11411,246,339
2020-04-04T04:00:00Z,11412,386,604
2020-04-04T04:00:00Z,11413,420,667
2020-04-04T04:00:00Z,11414,238,431
2020-04-04T04:00:00Z,11415,198,328
2020-04-04T04:00:00Z,11416,183,280
2020-04-04T04:00:00Z,11417,241,402
2020-04-04T04:00:00Z,11418,308,508
2020-04-04T04:00:00Z,11419,290,495
2020-04-04T04:00:00Z,11420,365,607
2020-04-04T04:00:00Z,11421,305,486
2020-04-04T04:00:00Z,11422,331,515
2020-04-04T04:00:00Z,11423,262,404
2020-04-04T04:00:00Z,11426,155,296
2020-04-04T04:00:00Z,11427,258,439
2020-04-04T04:00:00Z,11428,179,271
2020-04-04T04:00:00Z,11434,584,877
2020-04-04T04:00:00Z,11432,471,746
2020-04-04T04:00:00Z,11433,239,370
2020-04-04T04:00:00Z,11435,441,736
2020-04-04T04:00:00Z,11436,148,222
2020-04-04T04:00:00Z,11691,660,992
2020-04-04T04:00:00Z,11692,169,267
2020-04-04T04:00:00Z,11693,120,198
2020-04-04T04:00:00Z,11694,201,367
2020-04-04T04:00:00Z,11697,31,75
2020-04-05T04:00:00Z,NA,4712,4716
2020-04-05T04:00:00Z,10001,158,337
2020-04-05T04:00:00Z,10002,360,718
2020-04-05T04:00:00Z,10003,210,490
2020-04-05T04:00:00Z,10004,20,45
2020-04-05T04:00:00Z,10005,29,96
2020-04-05T04:00:00Z,10006,7,30
2020-04-05T04:00:00Z,10007,29,81
2020-04-05T04:00:00Z,10009,262,597
2020-04-05T04:00:00Z,10010,121,349
2020-04-05T04:00:00Z,10011,278,596
2020-04-05T04:00:00Z,10012,85,226
2020-04-05T04:00:00Z,10013,124,282
2020-04-05T04:00:00Z,10014,178,373
2020-04-05T04:00:00Z,10016,324,727
2020-04-05T04:00:00Z,10017,65,187
2020-04-05T04:00:00Z,10018,106,232
2020-04-05T04:00:00Z,10019,244,560
2020-04-05T04:00:00Z,10021,282,726
2020-04-05T04:00:00Z,10022,159,422
2020-04-05T04:00:00Z,10023,251,642
2020-04-05T04:00:00Z,10024,283,782
2020-04-05T04:00:00Z,10025,377,984
2020-04-05T04:00:00Z,10026,197,413
2020-04-05T04:00:00Z,10027,267,565
2020-04-05T04:00:00Z,10028,237,595
2020-04-05T04:00:00Z,10029,461,943
2020-04-05T04:00:00Z,10030,164,289
2020-04-05T04:00:00Z,10031,340,576
2020-04-05T04:00:00Z,10032,448,757
2020-04-05T04:00:00Z,10033,391,657
2020-04-05T04:00:00Z,10034,178,366
2020-04-05T04:00:00Z,10035,254,515
2020-04-05T04:00:00Z,10036,160,355
2020-04-05T04:00:00Z,10037,121,241
2020-04-05T04:00:00Z,10038,101,219
2020-04-05T04:00:00Z,10039,155,304
2020-04-05T04:00:00Z,10040,294,487
2020-04-05T04:00:00Z,10044,64,149
2020-04-05T04:00:00Z,10065,171,492
2020-04-05T04:00:00Z,10069,29,72
2020-04-05T04:00:00Z,10075,204,452
2020-04-05T04:00:00Z,10128,281,737
2020-04-05T04:00:00Z,10280,20,61
2020-04-05T04:00:00Z,10282,32,61
2020-04-05T04:00:00Z,10301,278,501
2020-04-05T04:00:00Z,10302,120,230
2020-04-05T04:00:00Z,10303,174,353
2020-04-05T04:00:00Z,10304,419,763
2020-04-05T04:00:00Z,10305,298,652
2020-04-05T04:00:00Z,10306,404,884
2020-04-05T04:00:00Z,10307,109,217
2020-04-05T04:00:00Z,10308,214,474
2020-04-05T04:00:00Z,10309,246,522
2020-04-05T04:00:00Z,10310,161,336
2020-04-05T04:00:00Z,10312,462,916
2020-04-05T04:00:00Z,10314,712,1408
2020-04-05T04:00:00Z,10451,392,701
2020-04-05T04:00:00Z,10452,584,942
2020-04-05T04:00:00Z,10453,619,983
2020-04-05T04:00:00Z,10454,294,498
2020-04-05T04:00:00Z,10455,274,495
2020-04-05T04:00:00Z,10456,619,1054
2020-04-05T04:00:00Z,10457,533,879
2020-04-05T04:00:00Z,10458,541,933
2020-04-05T04:00:00Z,10459,363,618
2020-04-05T04:00:00Z,10460,397,697
2020-04-05T04:00:00Z,10461,536,993
2020-04-05T04:00:00Z,10462,632,1160
2020-04-05T04:00:00Z,10463,402,909
2020-04-05T04:00:00Z,10464,35,95
2020-04-05T04:00:00Z,10465,461,960
2020-04-05T04:00:00Z,10466,588,1013
2020-04-05T04:00:00Z,10467,941,1625
2020-04-05T04:00:00Z,10468,625,939
2020-04-05T04:00:00Z,10469,795,1304
2020-04-05T04:00:00Z,10470,121,229
2020-04-05T04:00:00Z,10471,149,375
2020-04-05T04:00:00Z,10472,469,765
2020-04-05T04:00:00Z,10473,518,887
2020-04-05T04:00:00Z,10474,83,136
2020-04-05T04:00:00Z,10475,424,705
2020-04-05T04:00:00Z,11429,322,461
2020-04-05T04:00:00Z,11004,200,316
2020-04-05T04:00:00Z,11101,232,470
2020-04-05T04:00:00Z,11102,186,352
2020-04-05T04:00:00Z,11103,168,309
2020-04-05T04:00:00Z,11104,160,277
2020-04-05T04:00:00Z,11105,166,346
2020-04-05T04:00:00Z,11106,206,399
2020-04-05T04:00:00Z,11109,25,73
2020-04-05T04:00:00Z,11201,259,601
2020-04-05T04:00:00Z,11203,553,870
2020-04-05T04:00:00Z,11204,789,1298
2020-04-05T04:00:00Z,11205,270,462
2020-04-05T04:00:00Z,11206,477,816
2020-04-05T04:00:00Z,11207,554,911
2020-04-05T04:00:00Z,11208,608,923
2020-04-05T04:00:00Z,11209,348,718
